'y-axis saved as y
'x 11bmb_8032SRC001-020.xye SigmaYobs Ycalc Diff
19.050969 231.436835 11.4711544 232.498325 -1.06148965
19.051967 233.999978 11.4751372 232.500859 1.49911892
19.052966 235.870665 11.596488 232.503977 3.36668796
19.053964 241.649304 11.7924932 232.50769 9.14161364
19.054963 225.241975 11.4025433 232.512026 -7.27005101
19.055961 227.216365 11.4150678 232.516995 -5.30062991
19.056959 242.197596 11.7355857 232.522622 9.67497392
19.057958 254.947529 12.0458272 232.528936 22.4185929
19.058956 233.961583 11.6152314 232.535946 1.42563654
19.059955 237.237809 11.6441692 232.543691 4.69411761
19.060953 225.808397 11.352891 232.55218 -6.74378252
19.061952 220.866923 11.2037398 232.561454 -11.6945311
19.06295 205.500399 10.7567113 232.571523 -27.0711238
19.063948 224.441415 11.2443186 232.582423 -8.14100778
19.064947 236.146374 11.5881194 232.594196 3.55217826
19.065945 234.505052 11.5307573 232.606848 1.89820394
19.066944 248.46846 11.8959895 232.620438 15.8480225
19.067942 231.033434 11.4460347 232.63497 -1.60153567
19.068941 226.21294 11.2615289 232.650509 -6.43756892
19.069939 229.38969 11.3613949 232.66706 -3.27736985
19.070938 243.287345 11.719326 232.684694 10.6026508
19.071936 238.450855 11.6040331 232.703416 5.74743931
19.072934 243.210276 11.6845796 232.723283 10.486993
19.073933 241.258353 11.600884 232.744361 8.51399164
19.074931 241.67552 11.5911175 232.766653 8.90886697
19.07593 229.554418 11.375631 232.790251 -3.23583269
19.076928 233.308976 11.4434829 232.812891 0.496084789
19.077927 222.330987 11.2006809 232.830803 -10.499816
19.078925 243.78381 11.6666221 232.685131 11.0986793
19.079923 229.210382 11.2612289 232.714729 -3.50434734
19.080922 232.948455 11.4088829 232.745355 0.203100173
19.08192 227.233196 11.2823539 232.778088 -5.54489184
19.082919 242.236691 11.6364761 232.802847 9.43384442
19.083917 233.004134 11.3819788 232.839045 0.165088642
19.084916 249.102008 11.7291946 232.877094 16.224914
19.085914 246.465633 11.6224351 232.916988 13.5486451
19.086913 241.856425 11.4866926 232.958884 8.89754145
19.087911 249.429563 11.7716286 233.002775 16.4267884
19.088909 240.16784 11.5411937 233.048784 7.11905563
19.089908 230.658927 11.2861756 233.097048 -2.43812084
19.090906 241.849965 11.5273515 233.147555 8.7024095
19.091905 240.125042 11.5308788 233.200502 6.92454029
19.092903 254.362745 11.9669132 233.255874 21.1068709
19.093902 262.73699 12.1127451 233.313884 29.4231064
19.0949 261.274635 12.1232855 233.374514 27.9001208
19.095898 266.459358 12.2447155 233.437928 33.0214299
19.096897 275.854847 12.419637 233.504302 42.3505449
19.097895 248.043892 11.8717404 233.573612 14.4702797
19.098894 241.485916 11.7368878 233.646113 7.83980268
19.099892 266.699512 12.3564388 233.721774 32.9777381
19.100891 299.503223 13.1121628 233.800866 65.7023569
19.101889 278.343578 12.5989582 233.883349 44.4602291
19.102888 271.231376 12.3865158 233.969511 37.2618654
19.103886 275.010391 12.5615239 234.059298 40.9510934
19.104884 295.939476 13.0523363 234.152916 61.7865602
19.105883 289.509043 12.8636756 234.250585 55.2584578
19.106881 304.049211 13.1685108 234.352224 69.6969865
19.10788 291.532875 12.8666011 234.458153 57.0747224
19.108878 276.185051 12.5574159 234.568262 41.6167889
19.109877 279.744539 12.5973874 234.682877 45.0616624
19.110875 292.865008 12.8807295 234.801318 58.0636902
19.111873 273.984357 12.4778816 234.921738 39.0626193
19.112872 273.312534 12.461875 234.990819 38.3217146
19.11387 293.410692 12.7920186 235.123779 58.2869127
19.114869 301.821551 13.0543931 235.261577 66.5599741
19.115867 317.854847 13.4546753 235.403936 82.4509105
19.116866 318.960617 13.4001466 235.551121 83.4094958
19.117864 311.479454 13.2520905 235.702776 75.7766782
19.118863 298.690516 12.9626859 235.859112 62.831404
19.119861 291.256545 12.7489846 236.019677 55.2368679
19.120859 291.149173 12.8413295 236.184442 54.9647307
19.121858 287.810539 12.703615 236.353342 51.4571968
19.122856 302.2435 13.0595243 236.525741 65.7177591
19.123855 297.680659 12.9475572 236.701625 60.9790335
19.124853 305.233739 13.0214191 236.880214 68.3535249
19.125852 306.609731 13.0697371 237.061363 69.5483677
19.12685 298.985619 12.9574838 237.244131 61.7414885
19.127848 296.342109 12.8874859 237.428038 58.9140714
19.128847 310.22031 13.2011765 237.612528 72.6077824
19.129845 313.18987 13.2420001 237.796409 75.3934609
19.130844 316.779645 13.2165905 237.979144 78.8005009
19.131842 295.2465 12.8578726 238.159391 57.0871092
19.132841 316.24263 13.3006441 238.336457 77.9061728
19.133839 323.101386 13.4917066 238.508886 84.5924996
19.134838 310.507596 13.1619275 238.675863 71.8317333
19.135836 313.154604 13.1130619 238.835873 74.3187308
19.136834 311.596126 13.0927688 238.987887 72.6082388
19.137833 309.66755 13.1080659 239.130847 70.5367027
19.138831 321.569225 13.3063818 239.263316 82.305909
19.13983 308.195876 13.0570949 239.384439 68.8114372
19.140828 324.190106 13.3989715 239.492956 84.69715
19.141827 344.473684 13.7314065 239.588144 104.88554
19.142825 335.338536 13.6129544 239.669023 95.6695135
19.143823 331.389315 13.5869172 239.735029 91.6542858
19.144822 310.763515 13.1619514 239.785701 70.9778141
19.14582 337.832575 13.7780487 239.820624 98.011951
19.146819 346.166054 14.030158 239.839705 106.326349
19.147817 351.291349 14.0442928 239.842951 111.448398
19.148816 380.203613 14.7062842 239.830562 140.373051
19.149814 387.431591 14.9230545 239.802948 147.628643
19.150813 392.13507 14.9595162 239.760563 152.374507
19.151811 392.734864 14.9945008 239.704162 153.030702
19.152809 403.669976 15.1310972 239.634468 164.035508
19.153808 385.434688 14.7820446 239.552244 145.882444
19.154806 392.413198 15.0438569 239.458582 152.954616
19.155805 404.97437 15.3144445 239.354245 165.620125
19.156803 389.577065 14.9936146 239.240426 150.336639
19.157802 398.489358 15.1299359 239.117864 159.371494
19.1588 404.556635 15.1557099 238.987762 165.568873
19.159798 387.071124 14.812672 238.850073 148.221051
19.160797 359.654606 14.3886329 238.707082 120.947524
19.161795 365.378803 14.4863097 238.543219 126.835584
19.162794 387.580634 14.7860532 238.391006 149.189628
19.163792 391.793418 14.8900557 238.235337 153.558081
19.164791 358.753568 14.2109442 238.076541 120.677027
19.165789 354.454112 14.2125748 237.915518 116.538594
19.166788 331.930324 13.759401 237.75248 94.1778442
19.167786 354.756842 14.158648 237.588236 117.168606
19.168784 327.705587 13.561145 237.423074 90.2825132
19.169783 337.557202 13.742557 237.257241 100.299961
19.170781 348.954777 13.9728566 237.091451 111.863326
19.17178 309.782237 13.2310456 236.925737 72.8565004
19.172778 312.1093 13.2486902 236.760767 75.3485328
19.173777 313.904113 13.2823093 236.596542 77.3075708
19.174775 319.74947 13.4557566 236.433695 83.3157755
19.175773 306.960058 13.0787582 236.272357 70.6877005
19.176772 303.060012 12.9919936 236.112656 66.9473557
19.17777 294.268819 12.840978 235.955173 58.313646
19.178769 297.045527 12.8889021 235.79985 61.2456771
19.179767 294.642993 12.8143435 235.647229 58.9957641
19.180766 285.311412 12.6074695 235.497228 49.8141837
19.181764 281.876405 12.4094886 235.350345 46.5260602
19.182763 306.17442 13.0756938 235.206471 70.9679492
19.183761 290.186689 12.7347485 235.06579 55.1208986
19.184759 288.100648 12.665092 234.928648 53.1719995
19.185758 277.305521 12.4028749 234.788008 42.517513
19.186756 296.981068 12.791091 234.658279 62.322789
19.187755 262.040687 12.0337123 234.675885 27.364802
19.188753 280.181292 12.4938643 234.672576 45.5087155
19.189752 279.106767 12.4818939 234.554598 44.5521687
19.19075 284.257726 12.5557273 234.440603 49.8171228
19.191748 281.224347 12.4796945 234.330476 46.8938707
19.192747 277.163287 12.3721178 234.224104 42.9391829
19.193745 270.218021 12.2262914 234.121683 36.0963384
19.194744 283.947294 12.6046223 234.022972 49.9243224
19.195742 271.510467 12.3608173 233.92813 37.5823368
19.196741 266.660796 12.2479786 233.836562 32.8242336
19.197739 277.825736 12.5440311 233.749066 44.0766699
19.198738 269.167313 12.3398598 233.65862 35.5086929
19.199736 266.275673 12.3539578 233.578302 32.6973711
19.200734 264.39394 12.3175817 233.50144 30.8925001
19.201733 276.250088 12.5551586 233.427623 42.8224654
19.202731 254.888369 12.0607029 233.35715 21.5312194
19.20373 264.75645 12.2884277 233.280834 31.4756157
19.204728 247.719317 11.8371744 233.217061 14.502256
19.205727 255.392513 12.0771862 233.156297 22.2362156
19.206725 251.342485 12.0412353 233.098589 18.2438957
19.207723 266.411378 12.3633028 233.043797 33.3675813
19.208722 270.602112 12.4838291 232.991793 37.6103193
19.20972 276.699203 12.5001063 232.942609 43.7565937
19.210719 260.98425 12.160637 232.896074 28.0881757
19.211717 257.184058 12.1407728 232.852213 24.3318452
19.212716 263.507525 12.2440621 232.810868 30.6966572
19.213714 272.269946 12.4330578 232.772059 39.4978873
19.214713 273.583509 12.4146889 232.735644 40.8478654
19.215711 257.279925 12.0542575 232.701637 24.5782881
19.216709 277.172453 12.5752409 232.669943 44.5025099
19.217708 280.720265 12.6381548 232.640479 48.0797864
19.218706 259.445876 12.1476562 232.613252 26.8326242
19.219705 252.02658 11.8965306 232.588158 19.4384224
19.220703 244.148288 11.7019592 232.565201 11.5830873
19.221702 253.420782 11.9503443 232.54429 20.8764919
19.2227 245.357218 11.8197046 232.525427 12.8317909
19.223698 248.338029 11.8540902 232.508551 15.8294785
19.224697 263.936649 12.172313 232.49361 31.4430394
19.225695 254.449657 11.8724241 232.480601 21.9690557
19.226694 262.507328 12.0954446 232.469467 30.0378608
19.227692 248.279528 11.7818524 232.460201 15.8193268
19.228691 251.533187 11.8436188 232.452757 19.0804298
19.229689 259.598172 12.0085429 232.447126 27.1510457
19.230688 271.857497 12.2952319 232.443274 39.4142227
19.231686 256.173638 11.9079784 232.441189 23.7324488
19.232684 249.024747 11.7672676 232.440848 16.5838988
19.233683 263.63179 12.132821 232.442237 31.1895529
19.234681 273.749422 12.3507315 232.44534 41.304082
19.23568 274.47008 12.3861928 232.450151 42.0199293
19.236678 266.606232 12.1821393 232.45665 34.1495821
19.237677 248.25021 11.6939992 232.464842 15.7853675
19.238675 228.237271 11.1957806 232.474706 -4.23743516
19.239673 252.364668 11.8059084 232.486244 19.878424
19.240672 275.666396 12.334065 232.499468 43.1669285
19.24167 263.35063 12.0786991 232.51435 30.8362799
19.242669 264.467488 12.064509 232.530922 31.9365655
19.243667 248.59374 11.7232315 232.549155 16.0445851
19.244666 252.330529 11.8590098 232.569088 19.7614405
19.245664 245.487608 11.6923731 232.59069 12.8969177
19.246663 255.117796 12.0255783 232.614012 22.5037842
19.247661 250.181571 11.8990871 232.639017 17.5425543
19.248659 258.377127 12.1268183 232.665739 25.7113877
19.249658 265.995194 12.2954077 232.694223 33.3009713
19.250656 235.162247 11.5444422 232.724426 2.43782134
19.251655 226.010338 11.3645789 232.756426 -6.74608783
19.252653 250.911515 12.0149496 232.790178 18.1213366
19.253652 269.998143 12.4665001 232.825772 37.172371
19.25465 286.120814 12.8500506 232.863158 53.2576557
19.255648 263.772469 12.3064542 232.902397 30.8700724
19.256647 248.115241 11.9627436 232.943556 15.1716853
19.257645 254.774301 12.1146555 232.986582 21.7877191
19.258644 247.470779 11.8677852 233.031592 14.4391871
19.259642 249.237514 11.8783789 233.078528 16.1589858
19.260641 260.015723 12.1492518 233.12752 26.8882034
19.261639 246.69551 11.8585874 233.178505 13.5170052
19.262638 254.93828 12.0647749 233.515683 21.4225967
19.263636 273.021915 12.4444512 233.955444 39.0664711
19.264634 272.245919 12.4105653 234.01355 38.2323691
19.265633 277.240181 12.4559901 234.07435 43.1658314
19.266631 270.341947 12.3836189 234.127825 36.2141218
19.26763 270.689419 12.3736362 234.193306 36.496113
19.268628 272.176198 12.4262066 234.261089 37.9151091
19.269627 281.336937 12.6426585 234.331366 47.0055709
19.270625 298.617691 12.9356842 234.404055 64.2136358
19.271623 269.130724 12.3055533 234.479287 34.6514371
19.272622 280.309603 12.5678487 234.557205 45.7523979
19.27362 276.399855 12.4992771 234.637721 41.7621342
19.274619 274.885402 12.4840555 234.721066 40.1643355
19.275617 270.676898 12.3498489 234.807148 35.8697496
19.276616 280.974695 12.49876 234.896217 46.0784781
19.277614 266.232783 12.1455157 234.988174 31.2446094
19.278613 260.592848 12.0835073 235.083287 25.5095605
19.279611 241.291521 11.6569918 235.181455 6.11006577
19.280609 279.197075 12.5313272 235.282862 43.9142126
19.281608 253.933919 11.8885816 235.387711 18.5462077
19.282606 268.289013 12.1773274 235.495891 32.7931221
19.283605 260.039355 12.0408165 235.607723 24.4316324
19.284603 258.058337 12.0202014 235.72309 22.3352474
19.285602 255.608492 11.8966015 235.842337 19.7661554
19.2866 271.94405 12.2729465 235.965341 35.9787092
19.287598 294.838112 12.7536502 236.092342 58.7457703
19.288597 261.498524 11.9790226 236.2236 25.2749244
19.289595 275.066318 12.3974436 236.358982 38.7073361
19.290594 259.309593 12.0075509 236.498897 22.8106956
19.291592 254.45707 11.8899859 236.643206 17.813864
19.292591 252.793069 11.8473771 236.792345 16.0007241
19.293589 286.549368 12.5966733 236.946166 49.6032025
19.294588 266.887715 12.141705 237.105135 29.7825802
19.295586 283.387969 12.6293656 237.269095 46.1188744
19.296584 283.49415 12.6565209 237.438369 46.0557805
19.297583 266.896266 12.3073818 237.613311 29.2829554
19.298581 272.034495 12.423617 237.793743 34.2407519
19.29958 278.439957 12.5560015 237.980213 40.4597436
19.300578 283.506646 12.7520646 238.172533 45.3341129
19.301577 283.642017 12.7245118 238.371282 45.2707348
19.302575 277.513315 12.6380996 238.576257 38.9370583
19.303573 287.464522 12.8780691 238.787854 48.6766682
19.304572 265.998269 12.3219933 239.006501 26.9917675
19.30557 280.381899 12.6408143 239.231967 41.1499321
19.306569 258.529438 12.2153074 239.464916 19.0645219
19.307567 286.889392 12.8313633 239.705093 47.184299
19.308566 297.279949 13.0538575 239.953198 57.3267509
19.309564 297.722456 13.0483444 240.208948 57.5135076
19.310563 281.868759 12.5993392 240.473079 41.3956805
19.311561 279.224239 12.573429 240.745275 38.4789643
19.312559 280.084498 12.6359012 241.026017 39.0584806
19.313558 280.90165 12.6768435 241.315821 39.5858291
19.314556 274.039036 12.4740405 241.614317 32.4247185
19.315555 258.451791 12.1272057 241.922324 16.5294668
19.316553 276.89461 12.45291 242.239432 34.655178
19.317552 263.282573 12.1836743 242.56649 20.7160832
19.31855 282.726648 12.6365959 242.903043 39.8236048
19.319548 258.032777 12.1047694 243.249617 14.7831598
19.320547 288.780871 12.7797086 243.606772 45.1740986
19.321545 294.297081 12.7811266 243.973979 50.3231024
19.322544 282.546803 12.5738983 244.35216 38.1946426
19.323542 297.934731 12.9353198 244.740732 53.193999
19.324541 278.183923 12.5156647 245.140646 33.043277
19.325539 276.832967 12.4900591 245.551256 31.281711
19.326538 282.820486 12.6251445 245.97354 36.846946
19.327536 280.261068 12.4685559 246.406786 33.8542825
19.328534 262.802773 12.1217607 246.851537 15.9512357
19.329533 291.419913 12.792164 247.30837 44.1115434
19.330531 275.347695 12.4284934 247.776456 27.5712388
19.33153 287.892587 12.7461134 248.256818 39.6357689
19.332528 283.899428 12.5941564 248.748537 35.1508911
19.333527 291.335971 12.7254026 249.252634 42.0833372
19.334525 296.129504 12.8089878 249.768089 46.3614148
19.335523 276.178556 12.3408131 250.295373 25.8831832
19.336522 294.292744 12.8050261 250.834967 43.4577771
19.33752 262.892916 12.063136 251.385676 11.5072401
19.338519 260.949228 11.9392389 251.948465 9.00076309
19.339517 257.553167 11.9311021 252.522009 5.03115841
19.340516 248.593431 11.7995873 253.10723 -4.51379939
19.341514 273.009074 12.3104793 253.702672 19.306402
19.342513 266.264283 12.1609186 254.309212 11.9550712
19.343511 258.957388 12.0235326 254.925264 4.03212435
19.344509 254.791639 11.8605687 255.55103 -0.759391284
19.345508 252.301159 11.8785455 256.186717 -3.88555777
19.346506 259.554084 12.0632722 256.830573 2.72351066
19.347505 264.034 12.1672765 257.483397 6.55060253
19.348503 256.450523 12.0676755 258.143355 -1.6928323
19.349502 261.725332 12.157153 258.811232 2.91410039
19.3505 244.832513 11.7603023 259.485124 -14.6526111
19.351498 249.280786 11.946667 260.16512 -10.8843344
19.352497 267.996599 12.3866493 260.851309 7.14528983
19.353495 268.097031 12.4475984 261.541684 6.55534694
19.354494 240.001802 11.756879 262.236964 -22.2351615
19.355492 257.351192 12.0535526 262.935042 -5.58384958
19.356491 253.202007 12.016571 263.636544 -10.4345368
19.357489 248.410654 11.987302 264.339219 -15.9285648
19.358488 237.60967 11.6876965 265.043535 -27.4338654
19.359486 243.528756 11.8198702 265.747045 -22.2182887
19.360484 251.177439 11.9341812 266.449293 -15.271854
19.361483 233.818653 11.4892159 267.149691 -33.3310384
19.362481 239.457047 11.7100196 267.845424 -28.3883774
19.36348 242.245247 11.7553929 268.536323 -26.2910761
19.364478 237.634477 11.5937273 269.219331 -31.5848537
19.365477 237.03513 11.600919 269.894003 -32.8588728
19.366475 234.750837 11.4722569 270.557102 -35.8062646
19.367473 225.319093 11.2240743 271.207328 -45.8882355
19.368472 232.623944 11.5123194 271.843284 -39.2193403
19.36947 238.914802 11.6189474 272.461681 -33.5468792
19.370469 251.050481 11.9455664 273.061729 -22.0112476
19.371467 231.517829 11.4495574 273.640299 -42.1224703
19.372466 224.252598 11.1854022 274.196677 -49.944079
19.373464 237.618003 11.5078369 274.72805 -37.1100471
19.374463 233.016208 11.4642591 275.233889 -42.2176815
19.375461 243.657505 11.7122898 275.711819 -32.0543137
19.376459 237.942359 11.5596518 276.161144 -38.2187847
19.377458 255.81351 11.9528998 276.581248 -20.7677379
19.378456 220.934455 11.1109062 276.970504 -56.0360493
19.379455 242.742389 11.6974648 277.329028 -34.5866395
19.380453 261.058549 12.1138429 277.655669 -16.5971199
19.381452 240.341078 11.6324537 277.957946 -37.6168676
19.38245 239.74239 11.5614463 278.221381 -38.4789914
19.383448 253.998691 11.8461016 278.452068 -24.4533775
19.384447 248.871234 11.7188033 278.650881 -29.7796475
19.385445 241.671477 11.625355 278.817588 -37.1461105
19.386444 239.704129 11.4965696 278.952717 -39.248588
19.387442 225.562424 11.2153725 279.056355 -53.4939309
19.388441 237.262681 11.4467516 279.129114 -41.8664328
19.389439 240.456422 11.4631474 279.17144 -38.715018
19.390438 232.384772 11.3144333 279.184102 -46.7993301
19.391436 242.229743 11.6222253 279.167991 -36.9382479
19.392434 249.573353 11.7675961 279.124206 -29.5508528
19.393433 243.209996 11.6054079 279.053961 -35.8439648
19.394431 237.549515 11.4807323 278.958977 -41.4094623
19.39543 249.725935 11.7326124 278.840852 -29.1149171
19.396428 229.891588 11.3559213 278.701917 -48.8103287
19.397427 241.168974 11.6554762 278.544203 -37.3752288
19.398425 234.8037 11.5339008 278.370622 -43.5669217
19.399423 230.94866 11.4151432 278.183812 -47.2351519
19.400422 242.004648 11.6580483 277.98656 -35.9819124
19.40142 246.583444 11.8817719 277.782438 -31.1989939
19.402419 263.798082 12.3296562 277.574314 -13.7762318
19.403417 246.681454 11.950982 277.365984 -30.6845302
19.404416 237.133042 11.7075865 277.160441 -40.0273993
19.405414 265.257382 12.3494026 276.961514 -11.7041321
19.406413 246.779689 11.8317671 276.772184 -29.9924948
19.407411 250.045392 11.9113446 276.596135 -26.5507427
19.408409 271.044451 12.474762 276.436375 -5.39192398
19.409408 245.270152 11.9149032 276.295859 -31.0257067
19.410406 249.449787 11.9290454 276.177799 -26.7280119
19.411405 250.119488 11.9030984 276.084757 -25.9652685
19.412403 241.213015 11.6680789 276.019527 -34.8065117
19.413402 270.484985 12.4133895 275.98445 -5.49946524
19.4144 260.683371 12.2044845 275.981872 -15.2985006
19.415398 243.052531 11.7742458 276.013875 -32.9613443
19.416397 236.150232 11.5593344 276.082535 -39.9323028
19.417395 249.189673 11.8275082 276.189528 -26.9998547
19.418394 244.556342 11.7527416 276.336795 -31.7804531
19.419392 244.26688 11.7956891 276.525605 -32.2587252
19.420391 264.345536 12.2603319 276.757841 -12.4123047
19.421389 265.419335 12.265177 277.0344 -11.6150647
19.422388 241.241802 11.694324 277.357169 -36.1153675
19.423386 244.097118 11.6596081 277.726718 -33.6295996
19.424384 243.880204 11.6494284 278.144538 -34.2643338
19.425383 245.380567 11.7258495 278.612272 -33.2317045
19.426381 246.419659 11.7822021 279.130053 -32.7103944
19.42738 256.207016 12.008023 279.700017 -23.4930011
19.428378 239.796909 11.5536547 280.322037 -40.525128
19.429377 249.398807 11.7599692 280.998412 -31.5996051
19.430375 257.548498 12.0007816 281.728766 -24.180268
19.431373 266.982472 12.2173743 282.514752 -15.5322804
19.432372 241.357011 11.6204363 283.358232 -42.0012209
19.43337 269.010581 12.2176605 284.258443 -15.2478618
19.434369 263.611556 12.0426616 285.224024 -21.6124685
19.435367 243.987521 11.6190845 286.245293 -42.2577719
19.436366 253.558887 11.9049112 287.324877 -33.7659904
19.437364 261.635126 12.0266136 288.464514 -26.8293878
19.438363 260.964977 11.9997537 289.667274 -28.7022972
19.439361 266.299412 12.1314314 290.931442 -24.6320299
19.440359 258.766975 11.9515535 292.258824 -33.4918493
19.441358 272.679701 12.3023858 293.65139 -20.9716891
19.442356 256.166618 11.9519501 295.10677 -38.9401522
19.443355 259.947947 12.0230164 296.628195 -36.6802476
19.444353 279.681715 12.444189 298.212765 -18.5310499
19.445352 284.137767 12.5663616 299.863663 -15.7258965
19.44635 267.984856 12.1938613 301.577387 -33.5925307
19.447348 300.423518 13.0524412 303.355171 -2.93165349
19.448347 285.948656 12.7548308 305.198288 -19.2496323
19.449345 285.363886 12.7095128 307.102179 -21.7382931
19.450344 294.703733 12.9169454 309.069546 -14.365813
19.451342 290.727789 12.755764 311.095028 -20.3672386
19.452341 294.591001 12.9649138 313.180966 -18.5899646
19.453339 305.563909 13.2586104 315.32111 -9.75720119
19.454338 294.08035 13.0228501 317.517324 -23.4369738
19.455336 298.548363 13.0491431 319.762372 -21.2140085
19.456334 298.433006 12.9637193 322.055168 -23.6221624
19.457333 300.823359 13.0972679 324.394346 -23.5709869
19.458331 326.981107 13.6562552 326.770965 0.21014168
19.45933 324.990205 13.6365566 329.184971 -4.19476593
19.460328 319.492091 13.5560791 331.626101 -12.1340096
19.461327 348.681537 14.0822867 334.102313 14.579224
19.462325 337.318478 13.8161245 336.594779 0.723699239
19.463323 354.652869 14.16264 339.08501 15.5678593
19.464322 368.56835 14.4640234 341.578294 26.9900562
19.46532 359.070585 14.2909064 344.060357 15.010228
19.466319 353.70611 14.1222241 346.525918 7.18019173
19.467317 387.371815 14.7657684 348.958954 38.412861
19.468316 408.383105 15.1788981 351.352263 57.0308424
19.469314 376.671082 14.5749396 353.688218 22.9828636
19.470313 364.959893 14.4086941 355.957772 9.00212117
19.471311 391.572044 14.8926278 358.142102 33.4299415
19.472309 409.329402 15.1861818 360.22865 49.1007519
19.473308 415.727823 15.2649375 362.204117 53.5237065
19.474306 409.39888 15.1552931 364.049333 45.3495472
19.475305 444.914968 15.7787366 365.752757 79.1622112
19.476303 429.38455 15.5168011 367.296376 62.0881739
19.477302 443.18942 15.8212148 368.669221 74.5201991
19.4783 424.252723 15.4318843 369.855758 54.396965
19.479298 420.261309 15.2906858 370.845882 49.4154275
19.480297 403.519815 15.0325536 371.630336 31.8894787
19.481295 407.854523 15.1744846 372.199688 35.6548349
19.482294 421.907357 15.3771688 372.549069 49.3582883
19.483292 441.10327 15.7595027 372.674277 68.428993
19.484291 392.855403 14.7188317 372.574152 20.2812515
19.485289 374.532826 14.3650518 372.250086 2.28274032
19.486288 405.529265 15.006348 371.704689 33.8245765
19.487286 402.905494 14.955364 370.94473 31.9607642
19.488284 417.946596 15.2716378 369.977279 47.9693172
19.489283 383.627211 14.5469487 368.810374 14.8168371
19.490281 378.203225 14.3825832 367.457326 10.7458986
19.49128 381.436556 14.4765294 365.92747 15.5090863
19.492278 366.992407 14.3005063 364.236998 2.75540935
19.493277 358.46361 14.1109622 362.396173 -3.93256343
19.494275 367.042827 14.2733004 360.422807 6.62002018
19.495273 356.110354 14.0919712 358.329251 -2.21889654
19.496272 359.523843 14.1757745 356.127271 3.39657203
19.49727 334.819504 13.7188388 353.835043 -19.0155389
19.498269 327.47973 13.606429 351.461234 -23.9815044
19.499267 337.053246 13.8336725 349.023285 -11.9700387
19.500266 332.917664 13.6797342 346.528325 -13.6106612
19.501264 309.339322 13.2695511 343.992615 -34.6532933
19.502263 326.109075 13.544843 341.421619 -15.3125441
19.503261 338.429651 13.8923698 338.83021 -0.400559325
19.504259 321.576735 13.5700464 336.224828 -14.648093
19.505258 317.029395 13.5084071 333.611131 -16.5817361
19.506256 315.866381 13.4535894 331.001866 -15.1354851
19.507255 323.632142 13.5642232 328.398739 -4.76659741
19.508253 307.297291 13.2480654 325.81316 -18.5158694
19.509252 299.341956 13.0970176 323.245647 -23.9036909
19.51025 323.009246 13.5612306 320.706365 2.30288125
19.511248 295.133026 13.0205035 318.197295 -23.0642694
19.512247 308.905653 13.2471323 315.720038 -6.81438451
19.513245 309.256427 13.202925 313.283064 -4.02663733
19.514244 296.090595 12.9445259 310.884664 -14.7940686
19.515242 266.904428 12.3262366 308.532287 -41.6278587
19.516241 310.406747 13.2573846 306.223574 4.18317264
19.517239 321.170551 13.457783 303.96504 17.2055114
19.518238 304.147977 13.0924311 301.753795 2.39418201
19.519236 300.670358 13.0080978 299.5955 1.074858
19.520234 290.912976 12.8022719 297.488916 -6.57594021
19.521233 301.904009 13.046618 295.432738 6.47127124
19.522231 280.657244 12.6215961 293.431506 -12.7742621
19.52323 287.071638 12.6317831 291.481482 -4.40984355
19.524228 273.539774 12.3325172 289.586568 -16.0467941
19.525227 270.568692 12.3015678 287.742849 -17.1741571
19.526225 267.163602 12.2282193 285.953673 -18.790071
19.527223 284.159994 12.6385551 284.216725 -0.0567311758
19.528222 273.237847 12.4085647 282.52977 -9.29192312
19.52922 278.523688 12.4826669 280.895463 -2.37177459
19.530219 272.310651 12.3009567 279.309757 -6.99910596
19.531217 255.379878 11.9535164 277.774927 -22.3950494
19.532216 256.557315 11.9524792 276.286971 -19.7296562
19.533214 246.466827 11.7635057 274.847838 -28.3810113
19.534213 260.336164 11.9720932 273.453607 -13.1174431
19.535211 267.217578 12.1327814 272.105953 -4.8883751
19.536209 259.499074 11.9950771 270.802341 -11.3032671
19.537208 254.450847 11.888681 269.540388 -15.0895413
19.538206 245.301771 11.6007984 268.321437 -23.019666
19.539205 251.640469 11.8091191 267.141884 -15.501415
19.540203 243.449113 11.611521 266.002895 -22.5537816
19.541202 242.298149 11.5246396 264.901023 -22.6028736
19.5422 237.173066 11.4874647 263.837287 -26.6642209
19.543198 235.537779 11.4843838 262.809413 -27.2716341
19.544197 235.257096 11.4303299 261.815284 -26.558188
19.545195 233.635017 11.4510021 260.855746 -27.2207293
19.546194 239.486564 11.6077011 259.92778 -20.4412157
19.547192 248.783284 11.7649477 259.032142 -10.2488583
19.548191 228.068445 11.3727525 258.165989 -30.0975436
19.549189 245.64904 11.7634744 257.330004 -11.6809645
19.550188 238.706797 11.6641301 256.521517 -17.8147202
19.551186 219.865247 11.1939531 255.741154 -35.8759074
19.552184 240.195901 11.644184 254.987149 -14.7912485
19.553183 213.724426 11.0400083 254.257871 -40.5334451
19.554181 226.275956 11.4036347 253.553879 -27.2779229
19.55518 228.829995 11.4327722 252.872912 -24.0429171
19.556178 233.363593 11.560412 252.215495 -18.8519025
19.557177 242.044295 11.7393227 251.579522 -9.53522656
19.558175 236.415134 11.597734 250.965486 -14.5503517
19.559173 228.801718 11.4634879 250.372007 -21.5702889
19.560172 231.651606 11.475532 249.797815 -18.146209
19.56117 221.036492 11.1086847 249.24337 -28.2068776
19.562169 225.93655 11.3591504 248.706914 -22.7703635
19.563167 229.338217 11.3863094 248.188887 -18.8506696
